PSID,year,DPROVI,DKABUP,y,CAPITAL,MATERIAL,va,l,k,m,i
67502,2011,32,2.0,15.591683,4484.3716,0.0,14.522797,4.1896548,12.784407,14.854209,0.0
67502,2012,32,2.0,15.577454,4295.4634,0.0,14.843962,4.1896548,12.21853,14.536715,0.0
67502,2013,32,2.0,16.306063,3955.0586,0.0,15.456403,4.1896548,13.026557,15.295777,0.0
67502,2014,32,2.0,15.877506,3754.1667,0.0,15.21764,4.1896548,12.988457,15.144808,0.0
67502,2015,32,2.0,15.90793,3791.7834,0.0,15.122397,4.1896548,13.408533,15.482337,3.6274481
67504,2012,32,4.0,13.373187,54.485023,88742.758,12.913932,2.9957323,8.3349514,11.481874,0.0
67507,2011,32,4.0,14.227352,9195.7949,882004.13,12.92362,3.2958369,5.9162021,13.6919,0.0
67507,2012,32,4.0,14.683636,8808.4121,839824.19,13.950144,3.2958369,5.6204009,13.642897,0.0
67508,2011,32,4.0,15.460485,19209.256,0.0,14.753226,3.7612002,11.354317,14.095679,0.0
67508,2012,32,4.0,15.148999,18400.047,0.0,14.415507,3.7612002,10.817817,14.108259,0.0
67508,2013,32,4.0,15.877607,16941.891,0.0,15.027948,3.7612002,11.625853,14.867323,0.0
67511,2011,32,1.0,18.268961,13990961.0,39479832.0,17.200075,6.8669333,10.028224,17.531488,0.0
67511,2012,32,1.0,18.254732,13401578.0,28740144.0,17.52124,6.8669333,9.4623432,17.213993,0.0
67511,2014,32,1.0,18.554785,43650.793,48298944.0,17.894918,6.8669333,10.842909,17.822086,0.0
67511,2015,32,1.0,18.585209,44088.176,67690000.0,17.799675,6.8669333,11.262989,18.159615,6.0808086
67638,2011,33,72.0,15.522732,1725.3965,699802.13,14.14759,3.2958369,10.947872,15.033807,0.0
67638,2012,33,72.0,14.683636,1652.7124,174145.23,13.950144,3.2958369,9.3085556,13.642897,0.0
67643,2011,33,8.0,13.368422,1801.238,216635.23,12.524964,3.2188759,7.6009026,12.315608,0.0
67643,2012,33,8.0,12.7588,1734.4399,216831.39,11.445595,2.9957323,7.377759,12.305125,0.0
67643,2013,33,8.0,15.11214,1596.99,1307471.8,14.262481,2.9957323,8.2679625,14.101855,0.0
67643,2014,33,8.0,14.683583,1515.873,1124260.1,14.023717,2.9957323,8.2297773,13.950886,0.0
67643,2015,33,8.0,14.714008,1531.0621,1575628.3,13.928474,2.9957323,8.6499739,14.288414,2.7205772
67644,2011,33,28.0,14.900972,1419.186,2192765.5,12.966187,3.3322046,7.0030656,14.645708,0.0
67645,2011,33,28.0,16.236208,2751.1541,6466224.0,14.829561,4.0073333,8.2573853,15.76615,0.0
67645,2012,33,28.0,15.489432,2967.6177,4024484.3,13.730488,3.9512436,7.9820747,15.220828,5.3774223
67645,2013,33,28.0,16.097261,2759.1973,7467872.5,13.269372,3.9512436,8.4459124,15.882531,0.0
67645,2014,33,28.0,15.938324,1877.7778,6962767.5,13.800606,4.0430512,8.1253347,15.811481,0.0
67645,2015,33,28.0,15.658568,20809.619,5445510.0,14.070453,3.3322046,8.910181,15.526432,9.8486004
67646,2011,33,28.0,15.387196,3492.0317,3722450.3,13.32815,3.7612002,7.9655457,15.163878,0.0
67646,2012,33,28.0,14.77276,3325.4026,1541907.3,13.483218,2.9957323,7.6009026,14.305459,0.0
67646,2013,33,28.0,15.38454,3073.1606,3545371.0,12.997223,3.6635616,7.922986,15.119825,0.0
67646,2014,33,28.0,15.449051,2917.0635,2368297.0,14.789185,3.7612002,6.6770835,14.716353,0.0
67646,2015,33,28.0,15.479476,2946.2925,3319120.8,14.693943,3.7612002,7.0967212,15.053882,3.3751614
67647,2011,33,28.0,16.432413,4261.3501,11940199.0,13.655836,3.7376697,8.2635908,16.323921,0.0
67647,2012,33,28.0,16.598749,4238.481,13513739.0,14.38085,3.7376697,8.0455885,16.435154,0.0
67647,2014,33,28.0,13.876489,2777.7778,350529.88,13.454799,3.0910425,7.30586,12.801064,0.0
67647,2015,33,28.0,13.513672,3366.7334,321979.41,13.113439,2.9957323,8.8008671,12.744861,6.3783507
67651,2012,33,26.0,15.095953,3676.8311,2377644.8,13.290876,3.0910425,8.6305218,14.840821,0.0
67651,2013,33,26.0,15.002017,3482.8596,2371609.0,12.838037,3.1354942,8.6499739,14.700645,0.0
67651,2014,33,26.0,14.778893,3305.9524,1232591.3,14.119027,3.0910425,7.1530519,14.046196,0.0
67651,2015,33,26.0,14.809319,3339.0781,1727452.6,14.023785,3.0910425,7.5730171,14.383724,3.5003104
67652,2011,33,72.0,15.353472,8228.8145,916735.31,14.714217,3.4011974,8.0974264,13.762576,0.0
67652,2012,33,72.0,15.175424,6538.2031,2549322.3,13.783527,3.2188759,8.9871969,14.763638,0.0
67652,2014,33,72.0,13.805107,5952.3809,481781.38,13.066324,3.0910425,9.1695185,13.151104,0.0
67652,2015,33,72.0,13.666104,6012.0239,443608.56,13.108197,3.0910425,9.1695185,13.068556,4.088378
67653,2011,33,72.0,13.141595,1701.6959,160403.66,12.251888,3.2188759,8.9661007,12.168534,0.0
67653,2012,33,72.0,13.207559,1307.6406,134578.39,12.504621,3.2580965,10.085809,12.108846,0.0
67653,2013,33,72.0,13.256568,1170.5686,88274.469,12.651737,3.3322046,8.6995144,11.749759,0.0
67653,2014,33,72.0,13.032553,0.0,97365.633,12.668358,3.2958369,8.9489756,11.835925,0.0
67653,2015,33,72.0,13.31595,0.0,89651.094,13.271865,3.2958369,8.9489756,11.753377,0.0
67693,2011,34,71.0,19.541296,235265.05,0.0,18.47241,7.5224004,15.584924,18.803822,0.0
67693,2012,34,71.0,18.910198,225354.28,0.0,18.176708,7.5224004,14.40218,17.869459,0.0
67693,2013,34,71.0,19.17919,207495.52,0.0,18.329529,6.6333184,14.750587,18.168905,0.0
67693,2014,34,71.0,19.133854,196956.06,0.0,18.473988,6.6333184,15.09571,18.401155,0.0
67693,2015,34,71.0,19.516506,198929.58,0.0,18.730972,4.3307333,15.868012,19.090912,7.5875716
67787,2011,35,25.0,18.867729,1317.7478,74654752.0,17.798843,3.1780539,10.832458,18.130255,0.0
67787,2012,35,25.0,13.080678,1262.2365,296684.78,11.779824,3.0910425,6.765039,12.619954,0.0
67787,2013,35,25.0,13.261941,1488.2943,274674.69,12.134089,3.2188759,6.765039,12.546274,5.4207911
67797,2011,35,25.0,14.446551,0.0,690870.56,13.377665,3.0445225,10.499187,13.709077,0.0
67797,2012,35,25.0,14.432322,0.0,502933.63,13.69883,3.0445225,9.9360027,13.391582,0.0
67797,2014,35,25.0,14.732374,0.0,1190581.1,14.072507,3.0445225,6.253829,13.999676,0.0
67797,2015,35,25.0,14.762798,0.0,1668575.1,13.977265,3.0445225,6.6745615,14.337204,0.0
67798,2012,35,25.0,14.565852,1625.4698,660958.75,13.832361,3.1780539,9.4941654,13.525113,0.0
67798,2013,35,25.0,15.294461,1496.6555,1411989.3,14.444802,3.1780539,10.302163,14.284177,0.0
67798,2014,35,25.0,14.865905,1420.6349,1214131.9,14.206038,3.1780539,10.264094,14.133207,0.0
67798,2015,35,25.0,14.89633,1434.8698,1701581.9,14.110796,3.1780539,10.684165,14.470736,2.655694
67813,2011,35,78.0,13.385915,5711.8208,190965.06,12.548235,3.3322046,8.2687321,12.322402,0.0
67813,2012,35,78.0,13.330917,5466.6641,183173.94,12.620733,3.3322046,8.0455885,12.246422,0.0
67813,2013,35,78.0,13.431285,5069.5654,179218.36,12.695615,3.3322046,8.3523188,12.234263,0.0
67813,2014,35,78.0,13.184181,4782.8569,158920.58,12.758142,3.3322046,8.3530254,12.117091,0.0
67813,2015,35,78.0,13.060044,5084.4087,148516.13,12.816842,3.3322046,8.8464966,12.045665,5.7089415
67815,2011,35,74.0,14.35695,33530.52,0.0,13.827316,5.3518581,11.552146,12.173557,0.0
67815,2012,35,74.0,15.558494,32118.014,0.0,15.224942,5.1761498,11.755794,12.285331,0.0
67815,2013,35,74.0,16.0254,31301.422,98102.93,15.660583,5.1532917,11.898188,12.892979,0.0
67815,2014,35,74.0,14.448719,27754.166,0.0,14.308084,5.0562458,11.898188,12.389925,0.0
67815,2015,35,74.0,14.540719,15026.653,0.0,14.625288,5.2882671,8.3621759,12.167949,0.0
67817,2011,35,78.0,14.39776,0.0,762227.38,13.328875,2.9957323,8.5935984,13.660286,0.0
67817,2014,35,78.0,14.683583,0.0,1019274.5,14.023717,2.9957323,8.7976999,13.950886,0.0
67817,2015,35,78.0,14.714008,0.0,1428493.1,13.928474,2.9957323,9.2178125,14.288414,0.0
67819,2011,35,78.0,14.39776,0.0,762226.44,13.328875,2.9957323,8.5934134,13.660286,0.0
67819,2012,35,78.0,14.383531,0.0,554878.31,13.65004,2.9957323,8.0281286,13.342792,0.0
67819,2013,35,78.0,15.11214,0.0,1185372.8,14.262481,2.9957323,8.8359375,14.101855,0.0
67819,2014,35,78.0,14.683583,0.0,1019270.8,14.023717,2.9957323,8.7978506,13.950886,0.0
67819,2015,35,78.0,14.714008,0.0,1428487.6,13.928474,2.9957323,9.2178125,14.288414,0.0
67820,2011,35,78.0,14.446551,0.0,800337.94,13.377665,3.0445225,8.642415,13.709077,0.0
67820,2012,35,78.0,14.432322,0.0,582621.94,13.69883,3.0445225,8.0765152,13.391582,0.0
67820,2013,35,78.0,15.16093,0.0,1244640.0,14.311271,3.0445225,8.8847485,14.150645,0.0
67820,2014,35,78.0,14.732374,0.0,1070233.1,14.072507,3.0445225,8.8466406,13.999676,0.0
67820,2015,35,78.0,14.762798,0.0,1499909.6,13.977265,3.0445225,9.2667208,14.337204,0.0
67821,2013,35,74.0,13.941921,468.22742,0.0,13.48033,4.9628448,10.461617,11.8263,0.0
67821,2014,35,74.0,13.393517,39.682541,8397.4932,13.302188,4.0775375,9.392662,10.911307,0.0
67821,2015,35,74.0,13.122955,857.71545,5567.1392,13.204488,4.0430512,9.3009119,10.781048,6.7069025
67822,2011,35,25.0,14.867764,0.0,1219564.0,13.798879,3.4657359,9.0635786,14.130291,0.0
67822,2012,35,25.0,14.853535,0.0,887806.5,14.120043,3.4657359,8.4980106,13.812796,0.0
67822,2013,35,25.0,15.582144,0.0,1896598.9,14.732484,3.4657359,9.3059235,14.571859,0.0
67822,2014,35,25.0,15.153587,0.0,1630835.5,14.493721,3.4657359,9.2678547,14.420889,0.0
67822,2015,35,25.0,15.184011,0.0,2285583.0,14.398479,3.4657359,9.6878777,14.758418,0.0
67823,2011,35,25.0,15.27323,1118.6637,0.0,14.204344,3.871201,9.6878777,14.535755,0.0
67823,2012,35,25.0,15.259,1071.5388,0.0,14.525508,3.871201,9.6878777,14.21826,0.0
67823,2013,35,25.0,15.987608,986.62207,0.0,15.137949,3.871201,9.6878777,14.977324,0.0
67823,2014,35,25.0,15.559052,936.50793,0.0,14.899186,3.871201,9.6878777,14.826354,0.0
67823,2015,35,25.0,15.589478,945.89178,0.0,14.803944,3.871201,9.6878777,15.163883,2.2389901
67824,2015,35,14.0,12.6868,0.0,161328.88,12.095139,3.0910425,7.377759,12.119384,0.0
67972,2011,36,3.0,14.620904,0.0,952782.81,13.552018,3.2188759,8.8167048,13.88343,0.0
67972,2012,36,3.0,14.606674,0.0,693597.44,13.873183,3.2188759,8.2511425,13.565935,0.0
67972,2013,36,3.0,15.335283,0.0,1481716.3,14.485624,3.2188759,9.0591688,14.324999,0.0
67972,2014,36,3.0,14.906727,0.0,1274088.9,14.246861,3.2188759,9.0209942,14.174029,0.0
67972,2015,36,3.0,14.937152,0.0,1785610.1,14.151618,3.2188759,9.4410553,14.511558,0.0
67974,2011,36,71.0,18.233757,12656.22,67571368.0,15.934641,6.300786,11.736069,18.059914,0.0
67974,2012,36,71.0,17.688585,12123.063,16463019.0,16.955093,6.300786,9.6004887,16.647844,0.0
67974,2013,36,71.0,18.257957,7045.1172,32448878.0,17.344772,6.2344108,11.728037,17.330944,0.0
67974,2014,36,71.0,17.57196,6687.27,17217390.0,17.03504,5.9135032,9.8162947,16.687099,0.0
67974,2015,36,71.0,17.631779,6754.2764,28933682.0,16.846245,5.9135032,9.6166048,17.206184,4.2047873
67977,2011,36,71.0,14.660125,0.0,1054497.1,13.591239,3.2580965,7.9002662,13.922651,0.0
67977,2012,36,71.0,14.645895,0.0,767642.63,13.912404,3.2580965,7.3343291,13.605156,0.0
67977,2013,36,71.0,15.374504,0.0,1639895.3,14.524845,3.2580965,8.142354,14.36422,0.0
67977,2014,36,71.0,14.945948,0.0,1410103.3,14.286081,3.2580965,8.1040993,14.21325,0.0
67977,2015,36,71.0,14.976373,0.0,1976230.9,14.190839,3.2580965,8.524169,14.550778,0.0
67978,2011,36,71.0,13.762053,7868.5664,422840.06,12.716897,3.0910425,9.1695185,12.998557,0.0
67978,2012,36,71.0,14.354016,16027.678,107023.77,13.980615,3.1780539,8.6305218,11.767127,9.0068903
67978,2013,36,71.0,14.42977,14757.525,101909.76,14.035809,3.1780539,8.6305218,11.735224,0.0
67978,2014,36,71.0,14.187405,14007.937,91032.602,14.103306,3.1780539,8.6305218,11.622354,0.0
67978,2015,36,71.0,14.89633,14148.297,1571207.9,14.110796,3.1780539,10.760092,14.470736,4.9442129
68281,2011,21,71.0,14.39776,0.0,729580.63,13.328875,2.9957323,8.6688833,13.660286,0.0
68281,2012,21,71.0,16.720518,0.0,5497022.0,15.987026,5.3327188,10.441792,15.679778,0.0
68281,2013,21,71.0,17.449125,0.0,11743150.0,16.599466,5.3327188,11.249832,16.438843,0.0
68281,2014,21,71.0,17.020571,0.0,10097626.0,16.360704,5.3327188,11.211726,16.287872,0.0
68281,2015,21,71.0,17.050995,0.0,14151620.0,16.265461,5.3327188,11.63181,16.625401,0.0
68313,2011,31,71.0,12.751146,235.10898,36721.547,12.183122,2.9957323,8.9871969,10.824936,0.0
68313,2012,31,71.0,14.383531,225.20477,455419.84,13.65004,2.9957323,10.597434,13.342792,0.0
68314,2011,31,74.0,17.362061,36522.0,29121360.0,14.816884,5.0172796,11.116826,17.226286,0.0
68314,2012,31,74.0,17.73633,34007.738,31350154.0,16.398235,5.0039463,11.012051,17.296455,0.0
68314,2013,31,74.0,17.540625,31776.756,29960284.0,15.238117,5.0172796,10.975071,17.263098,0.0
68314,2014,31,74.0,16.705132,30162.699,8241717.5,16.045265,5.0172796,9.1285877,15.972433,0.0
68314,2015,31,74.0,14.775032,34284.57,1295350.3,14.25584,3.4965076,10.232791,14.140425,8.3240623
68315,2011,31,73.0,16.448807,0.0,1499620.6,15.922423,3.2958369,8.7795572,14.239735,0.0
68315,2012,31,73.0,15.267803,0.0,2658885.8,13.968972,3.5263605,8.9618788,14.805912,0.0
68315,2013,31,73.0,15.752525,0.0,3768146.3,14.460578,3.5263605,8.922658,15.150548,0.0
68315,2014,31,73.0,14.823981,0.0,1480399.1,14.013125,3.5553482,8.9996195,14.232097,0.0
68315,2015,31,73.0,13.367678,0.0,422884.34,12.534114,3.0910425,6.5930448,12.970654,0.0
68316,2011,31,71.0,13.116182,4.7401004,53291.625,12.507756,3.4011974,9.3056507,11.396531,0.0
68316,2012,31,71.0,16.015217,0.0,0.0,15.718619,3.3322046,8.9871969,9.736968,0.0
68316,2013,31,71.0,16.31336,0.0,0.0,15.99815,3.3322046,8.0063677,9.5772715,0.0
68316,2014,31,71.0,15.723936,0.0,0.0,15.714651,3.3322046,8.9871969,10.478342,0.0
68316,2015,31,71.0,15.619618,513.02606,2300514.3,15.34339,3.5553482,11.385092,14.665604,6.2403269
68318,2011,31,75.0,18.470945,0.0,47566516.0,17.40206,6.4520488,12.627867,17.733471,0.0
68318,2012,31,75.0,17.839848,0.0,18685850.0,17.106356,6.4520488,11.445128,16.799109,0.0
68320,2011,31,72.0,14.767385,3052.6245,1886738.0,12.939211,3.0910425,9.1377697,14.480369,0.0
68320,2012,31,72.0,15.273469,2506.856,2691789.8,13.931198,3.0910425,10.177324,14.835858,0.0
68320,2013,31,72.0,12.070394,1086.9565,0.0,11.625364,4.4886365,7.2442274,9.8439503,0.0
68320,2014,31,72.0,13.979766,0.0,0.0,13.877266,4.2341065,9.8053236,11.612427,0.0
68320,2015,31,72.0,15.952383,0.0,0.0,15.166849,4.2341065,13.161609,15.526789,0.0
68405,2014,32,73.0,14.633692,40277.777,0.0,14.47274,3.9702919,12.743113,12.703617,0.0
68405,2015,32,73.0,15.688568,40681.363,0.0,14.903034,3.9702919,14.165542,15.262974,6.0003896
68408,2011,32,73.0,15.391012,0.0,1915727.0,14.322126,3.9889841,9.5686436,14.653539,0.0
68408,2012,32,73.0,15.376782,0.0,1394592.5,14.643291,3.9889841,9.0028238,14.336043,0.0
68409,2012,32,1.0,19.734806,71433.344,0.0,19.351192,6.5750756,12.337101,17.2649,0.0
68409,2013,32,1.0,16.965569,19749446.0,0.0,16.374443,6.6240654,12.043553,15.417041,16.795012
68409,2014,32,1.0,17.039812,18183.85,0.0,16.756683,6.6541524,12.254863,15.626594,0.0
68409,2015,32,1.0,16.781292,14825.17,0.0,16.641516,6.4599047,12.756844,15.532825,0.0
68410,2011,32,4.0,15.986996,891.13885,4164401.0,14.91811,4.5849676,9.1974573,15.249522,0.0
68410,2012,32,4.0,15.972766,853.59869,3031560.0,15.239275,4.5849676,8.6315928,14.932027,0.0
68410,2013,32,4.0,16.701374,785.95319,6476246.5,15.851716,4.5849676,9.4396248,15.691091,0.0
68412,2011,32,14.0,17.465813,62664.789,0.0,16.396927,6.0637851,14.417962,16.72834,0.0
68412,2012,32,14.0,14.565852,60024.973,0.0,13.832361,3.1780539,10.966352,13.525113,0.0
68412,2013,32,14.0,15.294461,55268.145,0.0,14.444802,3.1780539,11.774382,14.284177,0.0
68412,2014,32,14.0,14.865905,52460.871,0.0,14.206038,3.1780539,11.736277,14.133207,0.0
68412,2015,32,14.0,14.89633,52986.531,0.0,14.110796,3.1780539,12.156357,14.470736,6.2646551
68415,2011,32,4.0,15.391012,853.21802,0.0,14.322126,3.9889841,12.900866,14.653539,0.0
68415,2012,32,4.0,15.376782,817.27539,0.0,14.643291,3.9889841,12.334989,14.336043,0.0
68415,2013,32,4.0,16.105391,752.50836,0.0,15.255733,3.9889841,13.143017,15.095107,0.0
68415,2014,32,4.0,15.676835,714.28571,0.0,15.016969,3.9889841,13.104916,14.944138,0.0
68415,2015,32,4.0,15.70726,721.44287,0.0,14.921726,3.9889841,13.524993,15.281666,1.968114
68416,2011,32,4.0,14.620904,784.96057,0.0,13.552018,3.2188759,9.9369221,13.88343,0.0
68416,2012,32,4.0,14.606674,751.89337,0.0,13.873183,3.2188759,9.3710127,13.565935,0.0
68416,2013,32,4.0,15.335283,692.30768,0.0,14.485624,3.2188759,10.179034,14.324999,0.0
68416,2014,32,4.0,14.906727,657.14288,0.0,14.246861,3.2188759,10.140967,14.174029,0.0
68416,2015,32,4.0,14.937152,663.72748,0.0,14.151618,3.2188759,10.561033,14.511558,1.8847328
68417,2011,32,4.0,14.803226,654.13385,1280703.6,13.73434,3.4011974,6.4167323,14.065752,0.0
68417,2012,32,4.0,14.788997,626.57776,932314.56,14.055505,3.4011974,5.8522024,13.748257,0.0
68417,2013,32,4.0,15.517605,576.9231,1991680.0,14.667946,3.4011974,6.6592941,14.50732,0.0
68417,2014,32,4.0,15.089048,547.61902,1712593.5,14.429182,3.4011974,6.6214056,14.356351,0.0
68417,2015,32,4.0,15.119473,553.1062,2400164.8,14.33394,3.4011974,7.0414119,14.693879,1.702415
68418,2011,32,4.0,14.537522,1374.629,955348.56,13.468637,3.1354942,9.0066319,13.800049,0.0
68418,2012,32,4.0,18.343391,1316.7214,31719272.0,17.6099,6.9555926,12.26084,17.302652,0.0
68418,2013,32,4.0,19.072001,1212.3746,67761088.0,18.222342,6.9555926,13.068868,18.061716,0.0
68419,2011,32,5.0,14.620904,2455.3718,1046782.4,13.552018,3.2188759,6.7141705,13.88343,0.0
68419,2012,32,5.0,14.606674,2351.937,762026.06,13.873183,3.2188759,6.1484685,13.565935,0.0
68419,2013,32,5.0,15.335283,2165.5518,1627898.5,14.485624,3.2188759,6.9565454,14.324999,0.0
68419,2014,32,5.0,14.906727,2055.5557,1399787.0,14.246861,3.2188759,6.9186954,14.174029,0.0
68419,2015,32,5.0,13.587111,3206.4128,516096.72,12.694626,3.0910425,8.2890368,13.222318,7.0482621
68420,2011,32,78.0,14.875762,22752.48,2321570.5,12.46976,3.1780539,10.373491,14.71979,0.0
68420,2012,32,78.0,14.665628,21067.543,1498971.8,13.284883,3.9702919,8.8016195,14.248207,0.0
68420,2013,32,78.0,14.824763,20693.98,1645259.5,13.295168,3.9512436,8.4118328,14.342763,0.0
68420,2014,32,78.0,14.646937,19801.588,1559197.5,13.43504,3.9512436,9.1695185,14.29111,0.0
68422,2011,32,78.0,15.335123,22667.16,2034262.9,14.307822,3.5553482,9.9034872,14.551167,0.0
68422,2012,32,78.0,15.434054,15855.143,4371257.0,13.00765,3.6375861,10.499243,15.302161,0.0
68422,2013,32,78.0,16.12882,16387.961,6231778.0,14.25456,3.3322046,9.4955196,15.762707,6.2781806
68422,2014,32,78.0,15.667014,15902.381,4478886.5,13.676288,3.2958369,9.4091911,15.518677,0.0
68422,2015,32,78.0,15.153742,16354.309,2309444.5,14.123654,3.1780539,9.9003325,14.853971,6.1135221
68423,2012,32,2.0,18.367874,0.0,0.0,17.634382,6.9800758,15.927395,17.327135,0.0
68423,2014,32,2.0,18.667927,621825.38,59720856.0,18.00806,6.9800758,13.185387,17.935228,0.0
68423,2015,32,2.0,18.698353,628056.13,83697576.0,17.912819,6.9800758,13.605465,18.272758,8.7372522
68424,2015,32,2.0,17.432009,314028.065,22957950.0,16.646475,5.7137327,11.507118,17.006414,0.0
68425,2012,32,2.0,14.478841,0.0,0.0,13.74535,3.0910425,12.097463,13.438102,0.0
68425,2013,32,2.0,15.20745,0.0,0.0,14.357791,3.0910425,12.90549,14.197165,0.0
68425,2014,32,2.0,14.778893,0.0,0.0,14.119027,3.0910425,12.867389,14.046196,0.0
68425,2015,32,2.0,14.809319,0.0,0.0,14.023785,3.0910425,13.287466,14.383724,0.0
68426,2011,32,73.0,15.784055,1185.025,0.0,14.715169,4.3820267,13.924435,15.046581,0.0
68426,2012,32,73.0,13.488065,1897.895,47521.746,12.900359,3.5263605,9.5789337,12.111941,6.5692992
68426,2013,32,73.0,13.549912,1684.2224,44764.238,13.118557,3.3672957,9.6214561,11.220081,0.0
68426,2014,32,73.0,16.069878,1598.6746,2747669.5,15.410011,4.3820267,13.050111,15.33718,0.0
68426,2015,32,73.0,16.100302,1614.6934,3850803.3,15.314769,4.3820267,13.470188,15.674708,2.7737629
68427,2011,32,73.0,14.697865,10380.819,1082423.0,13.62898,3.2958369,9.6068316,13.960391,0.0
68428,2011,32,17.0,16.445454,7944.4082,6376795.5,15.376568,5.0434251,10.800147,15.707979,0.0
68428,2012,32,17.0,13.585999,171.62782,718505.75,10.781711,3.1780539,8.4763708,13.495593,0.0
68428,2013,32,17.0,17.159832,158.02676,10210065.0,16.310173,5.0434251,10.223794,16.149548,0.0
68428,2014,32,17.0,16.731276,150.0,8779366.0,16.071409,5.0434251,10.185692,15.998578,0.0
68428,2015,32,17.0,16.761702,151.50301,12304104.0,15.976168,5.0434251,10.605743,16.336107,0.4074671
68429,2011,32,2.0,14.35347,0.0,0.0,13.877542,4.7791233,9.9034872,11.60859,0.0
68429,2012,32,2.0,16.944674,62022.121,17984568.0,15.052279,4.6539602,11.156251,16.712961,11.035247
68429,2013,32,2.0,16.638044,0.0,8727396.0,15.420918,4.2341065,10.203592,15.988116,0.0
68429,2014,32,2.0,17.627823,0.0,7259601.0,17.447435,4.2766662,10.308952,15.805046,0.0
68429,2015,32,2.0,16.721085,0.0,7490642.0,16.403063,4.5432949,8.9871969,15.836044,0.0
68430,2012,32,2.0,18.430084,122722.98,0.0,17.696594,7.0422864,14.512574,17.389345,0.0
68430,2013,32,2.0,19.158693,112997.49,0.0,18.309034,7.0422864,15.320601,18.148409,0.0
68430,2014,32,2.0,18.730137,107257.94,0.0,18.070271,7.0422864,15.282501,17.99744,0.0
68430,2015,32,2.0,18.760563,108332.66,0.0,17.975029,7.0422864,15.702579,18.334969,6.9798217
68431,2011,32,2.0,18.837448,182795.88,2644737.0,18.31212,7.7358704,12.542724,16.619888,0.0
68431,2012,32,2.0,19.123669,175095.41,11422816.0,18.390177,7.7358704,13.608961,18.08293,0.0
68431,2013,32,2.0,20.387133,212516.7,220725392.0,19.636381,7.7480288,13.028052,19.218239,10.529995
68431,2014,32,2.0,20.422688,436126.72,2339999.8,20.397062,7.8512721,13.819643,16.577286,12.317658
68431,2015,32,2.0,19.584181,280311.78,180138128.0,18.87426,7.8735976,13.660026,19.108824,0.0
68432,2011,32,2.0,17.766134,267341.66,4382709.0,17.242043,7.5714736,12.94801,15.538491,0.0
68432,2012,32,2.0,18.959272,256079.61,47356704.0,18.22578,7.5714736,14.708107,17.918533,0.0
68432,2013,32,2.0,19.687881,235785.95,101166944.0,18.838223,7.5714736,15.516133,18.677597,0.0
68432,2014,32,2.0,19.259325,223809.53,86990792.0,18.599459,7.5714736,15.478034,18.526627,0.0
